time,lon,lat,height,hmsl,veln,vele,veld,gspeed,num_sv,time_s
2025-05-31 16:05:35,-117.8291614,35.3344723,1963.452,1993.522,0.93,-3.557,22.79,3.677,26,355.0
2025-05-31 16:05:35,-117.8291652,35.3344731,1961.148,1991.218,1.106,-3.574,22.936,3.741,26,355.0
2025-05-31 16:05:35,-117.8291689,35.3344742,1958.806,1988.876,1.651,-3.255,23.568,3.65,26,355.0
2025-05-31 16:05:35,-117.8291725,35.3344758,1956.452,1986.522,2.008,-3.221,23.596,3.796,26,355.0
2025-05-31 16:05:36,-117.829176,35.3344777,1954.148,1984.218,2.062,-2.872,23.207,3.535,26,356.0
2025-05-31 16:05:36,-117.8291791,35.3344796,1951.865,1981.935,2.498,-2.783,22.385,3.74,26,356.0
2025-05-31 16:05:36,-117.8291825,35.3344818,1949.642,1979.712,2.662,-3.103,22.447,4.088,26,356.0
2025-05-31 16:05:36,-117.8291862,35.3344842,1947.367,1977.437,2.689,-3.34,22.7,4.288,26,356.0
2025-05-31 16:05:36,-117.8291899,35.3344865,1945.051,1975.121,2.599,-3.301,23.098,4.201,25,356.0
2025-05-31 16:05:36,-117.8291936,35.3344889,1942.709,1972.779,2.722,-3.37,23.491,4.332,25,356.0
2025-05-31 16:05:36,-117.8291972,35.3344913,1940.358,1970.428,2.751,-3.245,23.315,4.254,25,356.0
2025-05-31 16:05:36,-117.8292009,35.334494,1938.022,1968.092,2.974,-3.254,22.435,4.409,25,356.0
2025-05-31 16:05:36,-117.8292042,35.3344968,1935.814,1965.884,3.082,-2.765,22.087,4.141,25,356.0
2025-05-31 16:05:36,-117.8292072,35.3344996,1933.583,1963.653,3.041,-2.502,22.167,3.938,25,356.0
2025-05-31 16:05:37,-117.8292097,35.3345025,1931.312,1961.382,3.197,-2.008,22.531,3.775,25,357.0
2025-05-31 16:05:37,-117.8292121,35.3345054,1928.992,1959.062,3.144,-2.259,22.748,3.872,25,357.0
2025-05-31 16:05:37,-117.8292146,35.3345085,1926.632,1956.702,3.572,-2.043,23.396,4.115,26,357.0
2025-05-31 16:05:37,-117.8292169,35.3345119,1924.232,1954.302,3.686,-1.963,23.64,4.176,26,357.0
2025-05-31 16:05:37,-117.8292193,35.3345153,1921.858,1951.928,3.864,-2.162,23.981,4.428,26,357.0
2025-05-31 16:05:37,-117.8292213,35.334519,1919.495,1949.565,4.278,-1.566,23.311,4.556,26,357.0
2025-05-31 16:05:37,-117.8292232,35.3345229,1917.181,1947.251,4.245,-1.635,23.039,4.549,26,357.0
2025-05-31 16:05:37,-117.829225,35.3345268,1914.865,1944.935,4.315,-1.852,22.729,4.696,24,357.0
2025-05-31 16:05:37,-117.829227,35.3345305,1912.539,1942.609,4.084,-1.859,23.481,4.487,25,357.0
2025-05-31 16:05:37,-117.829229,35.3345342,1910.165,1940.235,3.944,-1.898,24.198,4.377,25,357.0
2025-05-31 16:05:38,-117.829231,35.3345375,1907.781,1937.851,3.453,-1.897,23.624,3.94,25,358.0
2025-05-31 16:05:38,-117.829233,35.3345408,1905.405,1935.475,3.61,-1.627,23.687,3.96,25,358.0
2025-05-31 16:05:38,-117.8292348,35.3345445,1903.17,1933.24,4.367,-1.295,22.526,4.555,25,358.0
2025-05-31 16:05:38,-117.8292361,35.3345485,1900.937,1931.007,4.42,-1.166,21.884,4.572,25,358.0
2025-05-31 16:05:38,-117.8292373,35.3345525,1898.761,1928.831,4.474,-0.995,22.215,4.583,25,358.0
2025-05-31 16:05:38,-117.8292386,35.3345565,1896.536,1926.606,4.458,-1.376,22.119,4.666,26,358.0
2025-05-31 16:05:38,-117.82924,35.3345605,1894.303,1924.373,4.267,-1.03,22.369,4.389,26,358.0
2025-05-31 16:05:38,-117.8292414,35.3345644,1892.061,1922.131,4.497,-1.259,22.873,4.67,25,358.0
2025-05-31 16:05:38,-117.8292428,35.3345685,1889.766,1919.836,4.425,-1.245,23.685,4.597,25,358.0
2025-05-31 16:05:38,-117.8292442,35.3345725,1887.401,1917.471,4.539,-1.201,24.201,4.695,25,358.0
2025-05-31 16:05:39,-117.8292456,35.3345766,1884.975,1915.045,4.653,-1.154,24.78,4.794,25,359.0
2025-05-31 16:05:39,-117.8292469,35.334581,1882.47,1912.54,5.021,-1.202,25.306,5.163,25,359.0
2025-05-31 16:05:39,-117.8292481,35.3345856,1880.001,1910.071,5.266,-1.025,24.574,5.365,25,359.0
2025-05-31 16:05:39,-117.829249,35.3345905,1877.569,1907.639,5.326,-0.732,23.929,5.376,25,359.0
2025-05-31 16:05:39,-117.8292498,35.3345952,1875.102,1905.172,4.919,-0.803,25.051,4.984,25,359.0
2025-05-31 16:05:39,-117.8292508,35.3345996,1872.617,1902.687,4.904,-1.152,24.083,5.038,25,359.0
2025-05-31 16:05:39,-117.829252,35.3346041,1870.179,1900.249,5.071,-1.066,24.083,5.181,25,359.0
2025-05-31 16:05:39,-117.8292533,35.3346088,1867.768,1897.838,5.313,-1.238,24.617,5.456,25,359.0
2025-05-31 16:05:39,-117.8292547,35.3346136,1865.369,1895.439,5.088,-1.428,23.343,5.285,26,359.0
2025-05-31 16:05:39,-117.8292562,35.3346181,1863.013,1893.083,5.02,-1.293,23.687,5.183,25,359.0
2025-05-31 16:05:40,-117.8292577,35.3346228,1860.651,1890.721,5.248,-1.326,23.732,5.413,25,360.0
2025-05-31 16:05:40,-117.8292592,35.3346274,1858.308,1888.378,5.192,-1.329,23.315,5.359,25,360.0
2025-05-31 16:05:40,-117.8292608,35.3346321,1855.982,1886.051,5.37,-1.312,23.326,5.528,25,360.0
2025-05-31 16:05:40,-117.8292619,35.3346369,1853.658,1883.728,5.455,-0.387,23.437,5.469,25,360.0
2025-05-31 16:05:40,-117.8292625,35.3346418,1851.376,1881.446,5.376,-0.8,23.22,5.435,26,360.0
2025-05-31 16:05:40,-117.8292632,35.334647,1849.101,1879.171,6.125,-0.303,22.877,6.132,25,360.0
2025-05-31 16:05:40,-117.8292637,35.3346525,1846.874,1876.944,6.264,-0.726,22.61,6.306,25,360.0
2025-05-31 16:05:40,-117.8292647,35.3346581,1844.63,1874.7,5.977,-0.946,22.468,6.051,25,360.0
2025-05-31 16:05:40,-117.8292654,35.3346632,1842.34,1872.41,5.296,-0.329,22.814,5.306,25,360.0
2025-05-31 16:05:40,-117.8292659,35.3346681,1840.049,1870.119,5.706,-0.586,23.004,5.736,26,360.0
2025-05-31 16:05:41,-117.8292665,35.3346731,1837.723,1867.793,5.656,-0.671,23.551,5.696,26,361.0
2025-05-31 16:05:41,-117.8292671,35.3346781,1835.329,1865.399,5.481,-0.626,24.229,5.517,26,361.0
2025-05-31 16:05:41,-117.8292678,35.334683,1832.932,1863.001,5.269,-0.928,24.749,5.35,26,361.0
2025-05-31 16:05:41,-117.8292691,35.3346877,1830.496,1860.566,5.145,-1.645,24.727,5.402,26,361.0
2025-05-31 16:05:41,-117.8292713,35.3346924,1828.068,1858.138,5.16,-2.224,23.684,5.619,26,361.0
2025-05-31 16:05:41,-117.8292736,35.3346974,1825.694,1855.764,5.789,-1.61,22.957,6.009,26,361.0
2025-05-31 16:05:41,-117.8292748,35.3347024,1823.363,1853.433,5.573,-0.74,23.285,5.622,26,361.0
2025-05-31 16:05:41,-117.8292759,35.3347072,1820.985,1851.055,5.24,-1.362,23.642,5.415,26,361.0
2025-05-31 16:05:41,-117.8292777,35.3347118,1818.597,1848.667,5.195,-1.869,23.708,5.521,26,361.0
2025-05-31 16:05:41,-117.8292799,35.3347165,1816.21,1846.28,5.036,-1.969,23.869,5.407,26,361.0
2025-05-31 16:05:42,-117.8292818,35.3347209,1813.801,1843.871,4.974,-1.663,24.008,5.244,26,362.0
2025-05-31 16:05:42,-117.8292834,35.3347254,1811.4,1841.47,4.946,-1.14,24.091,5.076,26,362.0
2025-05-31 16:05:42,-117.8292849,35.3347299,1809.053,1839.123,4.929,-1.716,22.976,5.22,26,362.0
2025-05-31 16:05:42,-117.829287,35.3347341,1806.807,1836.876,4.488,-2.259,22.036,5.025,26,362.0
2025-05-31 16:05:42,-117.8292898,35.3347382,1804.618,1834.688,4.444,-2.83,21.896,5.269,26,362.0
2025-05-31 16:05:42,-117.8292928,35.3347422,1802.406,1832.475,4.284,-2.591,22.496,5.007,26,362.0
2025-05-31 16:05:42,-117.8292956,35.3347461,1800.11,1830.18,4.311,-2.679,23.35,5.076,25,362.0
2025-05-31 16:05:42,-117.8292987,35.33475,1797.716,1827.786,4.261,-2.866,23.952,5.135,25,362.0
2025-05-31 16:05:42,-117.8293019,35.3347538,1795.269,1825.339,4.11,-2.982,24.517,5.078,25,362.0
2025-05-31 16:05:42,-117.8293053,35.3347575,1792.769,1822.839,4.107,-3.286,25.077,5.26,26,362.0
2025-05-31 16:05:43,-117.8293093,35.3347613,1790.278,1820.348,4.239,-4.237,24.903,5.993,26,363.0
2025-05-31 16:05:43,-117.8293139,35.3347653,1787.89,1817.959,4.704,-4.587,23.376,6.57,26,363.0
2025-05-31 16:05:43,-117.8293188,35.3347695,1785.472,1815.542,4.517,-3.935,24.122,5.99,26,363.0
2025-05-31 16:05:43,-117.829323,35.3347735,1783.116,1813.186,4.386,-3.995,23.474,5.933,26,363.0
2025-05-31 16:05:43,-117.8293271,35.3347774,1780.728,1810.798,4.197,-3.7,24.208,5.595,26,363.0
2025-05-31 16:05:43,-117.8293312,35.3347811,1778.313,1808.383,4.179,-3.862,24.537,5.691,26,363.0
2025-05-31 16:05:43,-117.8293352,35.3347849,1775.886,1805.956,4.047,-3.514,24.348,5.359,26,363.0
2025-05-31 16:05:43,-117.8293391,35.3347885,1773.479,1803.549,3.817,-3.361,23.473,5.085,26,363.0
2025-05-31 16:05:43,-117.829343,35.3347921,1771.153,1801.223,4.053,-3.724,22.984,5.504,26,363.0
2025-05-31 16:05:43,-117.8293472,35.3347956,1768.905,1798.975,3.66,-3.853,22.194,5.314,25,363.0
2025-05-31 16:05:44,-117.8293516,35.3347986,1766.646,1796.715,2.942,-4.071,22.565,5.023,25,364.0
2025-05-31 16:05:44,-117.8293564,35.3348014,1764.38,1794.45,3.23,-4.593,22.523,5.615,26,364.0
2025-05-31 16:05:44,-117.8293611,35.3348044,1762.095,1792.165,3.467,-4.022,22.7,5.31,26,364.0
2025-05-31 16:05:44,-117.8293653,35.3348076,1759.81,1789.879,3.491,-3.755,22.744,5.127,26,364.0
2025-05-31 16:05:44,-117.8293693,35.3348107,1757.486,1787.555,3.338,-3.599,23.265,4.909,26,364.0
2025-05-31 16:05:44,-117.829373,35.3348138,1755.117,1785.187,3.41,-3.174,23.75,4.658,26,364.0
2025-05-31 16:05:44,-117.8293763,35.3348168,1752.756,1782.825,3.341,-3.134,23.769,4.581,26,364.0
2025-05-31 16:05:44,-117.8293799,35.3348202,1750.355,1780.425,3.859,-3.358,23.868,5.115,26,364.0
2025-05-31 16:05:44,-117.829383,35.3348238,1748.041,1778.111,4.024,-2.272,22.374,4.621,26,364.0
2025-05-31 16:05:44,-117.8293857,35.3348273,1745.864,1775.933,3.798,-2.411,21.225,4.499,25,364.0
2025-05-31 16:05:45,-117.8293888,35.3348305,1743.698,1773.768,3.131,-2.789,21.226,4.193,25,365.0
2025-05-31 16:05:45,-117.8293922,35.3348339,1741.518,1771.588,4.098,-3.051,22.171,5.108,23,365.0
2025-05-31 16:05:45,-117.8293951,35.3348376,1739.243,1769.312,3.616,-2.178,22.732,4.221,25,365.0
2025-05-31 16:05:45,-117.8293975,35.3348408,1736.905,1766.974,3.26,-1.853,23.103,3.75,25,365.0
2025-05-31 16:05:45,-117.8293998,35.3348438,1734.537,1764.607,3.193,-2.258,23.137,3.91,26,365.0
2025-05-31 16:05:45,-117.8294023,35.3348469,1732.298,1762.368,3.341,-2.59,22.939,4.227,26,365.0
2025-05-31 16:05:45,-117.8294052,35.3348504,1730.074,1760.144,4.101,-2.844,22.801,4.99,26,365.0
2025-05-31 16:05:45,-117.8294079,35.3348547,1727.855,1757.925,5.257,-2.396,22.887,5.777,26,365.0
2025-05-31 16:05:45,-117.82941,35.3348599,1725.553,1755.622,5.594,-1.217,22.929,5.724,26,365.0
2025-05-31 16:05:45,-117.8294109,35.3348648,1723.216,1753.286,4.994,-0.406,23.52,5.01,26,365.0
2025-05-31 16:05:46,-117.8294114,35.3348693,1720.884,1750.953,4.714,-0.549,23.805,4.745,26,366.0
2025-05-31 16:05:46,-117.8294122,35.3348736,1718.494,1748.564,4.543,-0.91,24.144,4.633,25,366.0
2025-05-31 16:05:46,-117.8294131,35.3348776,1716.089,1746.159,4.426,-0.784,24.23,4.495,24,366.0
2025-05-31 16:05:46,-117.829414,35.3348815,1713.697,1743.767,4.16,-0.821,23.871,4.24,24,366.0
2025-05-31 16:05:46,-117.829415,35.3348855,1711.301,1741.37,4.913,-0.937,23.13,5.001,25,366.0
2025-05-31 16:05:46,-117.829416,35.3348898,1709.059,1739.129,4.621,-1.026,22.379,4.734,24,366.0
2025-05-31 16:05:46,-117.8294171,35.3348941,1706.843,1736.913,4.715,-1.074,22.149,4.836,25,366.0
2025-05-31 16:05:46,-117.8294183,35.3348986,1704.627,1734.697,5.171,-1.259,22.507,5.322,26,366.0
2025-05-31 16:05:46,-117.8294196,35.3349033,1702.345,1732.415,5.361,-1.153,23.622,5.484,26,366.0
2025-05-31 16:05:46,-117.8294207,35.3349081,1699.937,1730.006,5.482,-0.889,24.238,5.554,25,366.0
2025-05-31 16:05:47,-117.8294214,35.3349131,1697.551,1727.621,5.653,-0.649,24.197,5.69,26,367.0
2025-05-31 16:05:47,-117.8294217,35.3349182,1695.176,1725.246,5.875,-0.114,24.149,5.876,26,367.0
2025-05-31 16:05:47,-117.8294219,35.3349236,1692.817,1722.887,6.252,0.0,23.068,6.252,25,367.0
2025-05-31 16:05:47,-117.8294218,35.3349291,1690.607,1720.676,6.054,0.306,21.472,6.061,25,367.0
2025-05-31 16:05:47,-117.8294218,35.3349342,1688.447,1718.517,5.223,-0.114,21.799,5.224,26,367.0
2025-05-31 16:05:47,-117.8294223,35.3349391,1686.246,1716.316,5.713,-0.732,22.204,5.759,24,367.0
2025-05-31 16:05:47,-117.8294232,35.3349443,1683.992,1714.061,6.012,-0.687,22.617,6.051,26,367.0
2025-05-31 16:05:47,-117.8294238,35.3349492,1681.699,1711.768,5.273,-0.308,23.187,5.282,26,367.0
2025-05-31 16:05:47,-117.8294243,35.3349538,1679.396,1709.466,4.939,-0.817,23.019,5.006,26,367.0
2025-05-31 16:05:47,-117.8294251,35.3349584,1677.096,1707.165,5.63,-0.63,22.794,5.665,26,367.0
2025-05-31 16:05:48,-117.8294255,35.3349635,1674.798,1704.867,6.056,0.173,22.396,6.059,26,368.0
2025-05-31 16:05:48,-117.829425,35.3349689,1672.541,1702.61,5.89,0.647,22.587,5.925,26,368.0
2025-05-31 16:05:48,-117.8294239,35.3349741,1670.311,1700.381,6.114,0.968,22.281,6.19,26,368.0
2025-05-31 16:05:48,-117.8294228,35.3349795,1668.112,1698.182,5.977,0.917,21.783,6.047,26,368.0
2025-05-31 16:05:48,-117.8294221,35.3349848,1665.977,1696.046,5.872,0.244,21.289,5.877,26,368.0
2025-05-31 16:05:48,-117.8294219,35.3349898,1663.858,1693.928,5.162,0.017,21.414,5.162,25,368.0
2025-05-31 16:05:48,-117.8294219,35.3349944,1661.72,1691.79,5.021,-0.005,21.518,5.021,25,368.0
2025-05-31 16:05:48,-117.829422,35.3349989,1659.521,1689.591,4.867,0.049,21.854,4.867,25,368.0
2025-05-31 16:05:48,-117.8294218,35.3350031,1657.316,1687.385,4.728,-0.115,22.409,4.729,25,368.0
2025-05-31 16:05:48,-117.8294216,35.3350072,1655.07,1685.139,4.665,-0.082,22.804,4.666,25,368.0
2025-05-31 16:05:49,-117.829422,35.3350113,1652.664,1682.734,4.631,-0.37,24.332,4.646,25,369.0
2025-05-31 16:05:49,-117.8294228,35.3350152,1650.204,1680.273,4.163,-1.246,24.792,4.346,25,369.0
2025-05-31 16:05:49,-117.8294242,35.3350187,1647.83,1677.9,3.78,-1.99,23.649,4.272,24,369.0
2025-05-31 16:05:49,-117.8294267,35.3350221,1645.551,1675.62,3.822,-2.242,21.796,4.431,24,369.0
2025-05-31 16:05:49,-117.8294293,35.3350255,1643.31,1673.379,3.957,-2.033,21.984,4.448,23,369.0
2025-05-31 16:05:49,-117.8294311,35.3350289,1641.092,1671.162,3.755,-1.528,22.976,4.054,23,369.0
2025-05-31 16:05:49,-117.8294327,35.3350319,1638.789,1668.858,2.82,-1.513,23.452,3.2,23,369.0
2025-05-31 16:05:49,-117.829434,35.3350341,1636.442,1666.511,2.277,-0.892,23.853,2.446,25,369.0
2025-05-31 16:05:49,-117.8294351,35.3350361,1634.05,1664.119,2.473,-0.944,24.204,2.647,25,369.0
2025-05-31 16:05:49,-117.8294365,35.3350383,1631.664,1661.733,2.606,-1.564,23.655,3.039,23,369.0
2025-05-31 16:05:50,-117.8294386,35.3350405,1629.39,1659.459,2.44,-2.089,22.78,3.212,23,370.0
2025-05-31 16:05:50,-117.8294413,35.3350426,1627.157,1657.226,2.264,-2.671,22.5,3.502,24,370.0
2025-05-31 16:05:50,-117.8294443,35.3350446,1624.937,1655.007,2.189,-2.832,22.775,3.579,24,370.0
2025-05-31 16:05:50,-117.8294472,35.3350465,1622.614,1652.683,2.078,-2.533,23.714,3.276,24,370.0
2025-05-31 16:05:50,-117.82945,35.3350483,1620.276,1650.345,1.89,-2.876,23.978,3.442,24,370.0
2025-05-31 16:05:50,-117.8294531,35.3350499,1617.853,1647.923,1.521,-2.821,24.354,3.204,24,370.0
2025-05-31 16:05:50,-117.8294562,35.3350509,1615.432,1645.501,0.823,-2.612,23.61,2.739,25,370.0
2025-05-31 16:05:50,-117.8294593,35.3350516,1613.131,1643.2,1.193,-2.9,21.907,3.136,26,370.0
2025-05-31 16:05:50,-117.8294623,35.3350528,1610.953,1641.023,1.797,-2.579,20.979,3.143,26,370.0
2025-05-31 16:05:50,-117.8294655,35.3350547,1608.834,1638.904,2.601,-3.078,21.391,4.03,26,370.0
2025-05-31 16:05:51,-117.8294687,35.335057,1606.694,1636.764,2.353,-2.91,22.049,3.742,26,371.0
2025-05-31 16:05:51,-117.8294715,35.335059,1604.492,1634.562,2.357,-2.472,22.937,3.415,26,371.0
2025-05-31 16:05:51,-117.829474,35.335061,1602.179,1632.248,2.33,-2.342,23.682,3.303,26,371.0
2025-05-31 16:05:51,-117.8294766,35.3350632,1599.817,1629.887,2.527,-2.356,24.093,3.455,26,371.0
2025-05-31 16:05:51,-117.829479,35.3350656,1597.403,1627.472,2.767,-2.176,24.532,3.52,26,371.0
2025-05-31 16:05:51,-117.8294814,35.3350686,1594.956,1625.025,3.8,-2.436,24.837,4.514,26,371.0
2025-05-31 16:05:51,-117.8294843,35.3350722,1592.645,1622.714,4.267,-2.994,22.086,5.212,26,371.0
2025-05-31 16:05:51,-117.8294876,35.3350758,1590.456,1620.525,3.818,-2.891,21.27,4.789,26,371.0
2025-05-31 16:05:51,-117.8294904,35.335079,1588.326,1618.395,3.364,-2.386,21.315,4.124,26,371.0
2025-05-31 16:05:51,-117.8294926,35.3350822,1586.129,1616.199,3.649,-1.732,22.234,4.039,25,371.0
2025-05-31 16:05:52,-117.8294951,35.3350858,1583.865,1613.934,4.203,-2.564,22.645,4.923,26,372.0
2025-05-31 16:05:52,-117.8294985,35.3350895,1581.622,1611.691,3.969,-3.693,22.391,5.421,26,372.0
2025-05-31 16:05:52,-117.829502,35.3350933,1579.357,1609.427,4.215,-2.688,22.641,4.999,26,372.0
2025-05-31 16:05:52,-117.8295048,35.3350973,1577.063,1607.132,4.525,-2.148,22.98,5.008,26,372.0
2025-05-31 16:05:52,-117.8295074,35.3351009,1574.798,1604.867,3.619,-2.312,22.739,4.294,26,372.0
2025-05-31 16:05:52,-117.82951,35.3351042,1572.571,1602.64,3.587,-2.162,22.418,4.188,26,372.0
2025-05-31 16:05:52,-117.8295123,35.3351075,1570.338,1600.407,3.913,-2.177,22.12,4.478,25,372.0
2025-05-31 16:05:52,-117.8295147,35.3351112,1568.115,1598.184,4.354,-2.059,21.923,4.817,26,372.0
2025-05-31 16:05:52,-117.8295169,35.3351151,1565.919,1595.988,4.653,-1.817,21.755,4.995,25,372.0
2025-05-31 16:05:52,-117.829519,35.3351192,1563.734,1593.804,4.579,-1.827,21.946,4.93,26,372.0
2025-05-31 16:05:53,-117.8295209,35.3351234,1561.497,1591.566,4.683,-1.884,22.576,5.048,25,373.0
2025-05-31 16:05:53,-117.829523,35.3351274,1559.185,1589.255,4.255,-1.976,22.996,4.691,26,373.0
2025-05-31 16:05:53,-117.8295254,35.3351315,1556.874,1586.944,4.399,-2.189,22.754,4.914,25,373.0
2025-05-31 16:05:53,-117.8295275,35.3351353,1554.623,1584.692,4.058,-1.731,22.54,4.412,25,373.0
2025-05-31 16:05:53,-117.8295291,35.3351388,1552.419,1582.488,3.681,-1.132,21.715,3.852,25,373.0
2025-05-31 16:05:53,-117.8295299,35.335142,1550.303,1580.372,3.72,-0.296,21.247,3.732,25,373.0
2025-05-31 16:05:53,-117.8295303,35.3351458,1548.136,1578.205,4.772,-0.369,21.397,4.786,25,373.0
2025-05-31 16:05:53,-117.8295308,35.3351499,1545.936,1576.006,4.69,-0.434,22.149,4.71,26,373.0
2025-05-31 16:05:53,-117.8295312,35.3351541,1543.678,1573.747,4.533,-0.205,22.732,4.537,26,373.0
2025-05-31 16:05:53,-117.8295314,35.3351584,1541.345,1571.415,4.727,0.05,23.352,4.727,26,373.0
2025-05-31 16:05:54,-117.8295314,35.3351625,1538.999,1569.068,4.268,0.089,23.634,4.269,26,374.0
2025-05-31 16:05:54,-117.8295311,35.3351663,1536.653,1566.722,4.075,0.684,23.833,4.132,26,374.0
2025-05-31 16:05:54,-117.8295303,35.3351695,1534.301,1564.37,3.321,1.127,22.992,3.507,26,374.0
2025-05-31 16:05:54,-117.8295291,35.3351724,1532.039,1562.108,2.941,1.015,22.059,3.111,25,374.0
2025-05-31 16:05:54,-117.8295281,35.335175,1529.829,1559.898,2.859,0.703,21.772,2.945,26,374.0
2025-05-31 16:05:54,-117.8295273,35.3351778,1527.624,1557.693,3.005,0.582,21.868,3.061,26,374.0
2025-05-31 16:05:54,-117.8295267,35.3351808,1525.387,1555.456,3.439,0.485,22.052,3.473,25,374.0
2025-05-31 16:05:54,-117.8295259,35.3351839,1523.157,1553.226,3.521,0.818,22.508,3.615,26,374.0
2025-05-31 16:05:54,-117.8295247,35.3351869,1520.982,1551.052,3.308,1.439,21.635,3.607,26,374.0
2025-05-31 16:05:54,-117.8295231,35.3351894,1518.864,1548.933,2.378,1.569,21.281,2.849,25,374.0
2025-05-31 16:05:55,-117.8295212,35.3351915,1516.706,1546.775,2.101,1.673,21.555,2.686,25,375.0
2025-05-31 16:05:55,-117.8295192,35.3351935,1514.539,1544.608,2.077,2.004,22.163,2.886,25,375.0
2025-05-31 16:05:55,-117.829517,35.3351953,1512.29,1542.359,1.696,2.067,23.056,2.674,25,375.0
2025-05-31 16:05:55,-117.8295149,35.3351968,1509.927,1539.997,1.62,1.93,23.79,2.52,25,375.0
2025-05-31 16:05:55,-117.8295129,35.3351982,1507.54,1537.61,1.272,1.861,24.314,2.255,25,375.0
2025-05-31 16:05:55,-117.8295113,35.3351991,1505.169,1535.238,0.251,1.55,23.832,1.57,24,375.0
2025-05-31 16:05:55,-117.8295099,35.335199,1502.845,1532.914,-0.551,1.295,22.6,1.407,24,375.0
2025-05-31 16:05:55,-117.8295084,35.3351986,1500.535,1530.605,-0.152,1.367,22.478,1.376,24,375.0
2025-05-31 16:05:55,-117.829507,35.3351985,1498.306,1528.376,0.037,1.505,22.194,1.506,25,375.0
2025-05-31 16:05:55,-117.8295052,35.3351988,1496.073,1526.142,0.319,1.813,22.912,1.841,24,375.0
2025-05-31 16:05:56,-117.8295033,35.3351992,1493.743,1523.812,0.589,1.764,23.558,1.86,25,376.0
2025-05-31 16:05:56,-117.8295013,35.3351997,1491.349,1521.418,0.641,1.888,23.845,1.994,25,376.0
2025-05-31 16:05:56,-117.8294991,35.3352002,1488.995,1519.064,0.418,2.356,23.079,2.392,23,376.0
2025-05-31 16:05:56,-117.8294961,35.3352002,1486.79,1516.859,-0.41,3.351,21.308,3.376,24,376.0
2025-05-31 16:05:56,-117.8294925,35.3351996,1484.613,1514.683,-1.059,3.111,21.608,3.286,25,376.0
2025-05-31 16:05:56,-117.8294894,35.3351985,1482.405,1512.474,-1.495,2.592,22.246,2.992,25,376.0
2025-05-31 16:05:56,-117.8294867,35.3351974,1480.117,1510.186,-1.191,2.444,23.194,2.719,25,376.0
2025-05-31 16:05:56,-117.829484,35.3351965,1477.764,1507.833,-0.885,2.482,23.719,2.635,25,376.0
2025-05-31 16:05:56,-117.8294814,35.3351958,1475.366,1505.435,-0.826,2.056,24.174,2.216,25,376.0
2025-05-31 16:05:56,-117.8294792,35.335195,1472.94,1503.009,-0.754,1.872,24.442,2.018,25,376.0
2025-05-31 16:05:57,-117.8294772,35.3351945,1470.542,1500.611,-0.79,1.81,24.1,1.975,25,377.0
2025-05-31 16:05:57,-117.8294752,35.3351937,1468.167,1498.236,-0.799,1.683,23.303,1.863,25,377.0
2025-05-31 16:05:57,-117.8294733,35.335193,1465.915,1495.984,-0.828,1.71,22.27,1.9,24,377.0
2025-05-31 16:05:57,-117.8294712,35.3351923,1463.649,1493.718,-0.549,2.237,22.659,2.303,26,377.0
2025-05-31 16:05:57,-117.8294688,35.3351916,1461.341,1491.41,-0.869,2.193,23.097,2.359,25,377.0
2025-05-31 16:05:57,-117.8294663,35.3351906,1459.049,1489.118,-1.217,2.301,23.225,2.603,25,377.0
2025-05-31 16:05:57,-117.8294637,35.3351892,1456.7,1486.769,-1.497,2.321,23.503,2.762,25,377.0
2025-05-31 16:05:57,-117.8294611,35.335188,1454.356,1484.425,-1.172,2.296,23.174,2.578,24,377.0
2025-05-31 16:05:57,-117.8294587,35.3351871,1452.032,1482.101,-0.913,2.06,22.705,2.253,24,377.0
2025-05-31 16:05:57,-117.8294563,35.3351865,1449.684,1479.753,-0.675,2.178,23.061,2.28,24,377.0
2025-05-31 16:05:58,-117.8294541,35.335186,1447.407,1477.476,-0.712,1.993,22.439,2.116,24,378.0
2025-05-31 16:05:58,-117.8294518,35.3351857,1445.169,1475.238,0.345,2.134,22.662,2.161,24,378.0
2025-05-31 16:05:58,-117.8294497,35.3351862,1442.866,1472.935,0.684,1.76,22.612,1.889,24,378.0
2025-05-31 16:05:58,-117.8294478,35.3351866,1440.63,1470.7,0.409,1.608,22.413,1.659,24,378.0
2025-05-31 16:05:58,-117.8294458,35.3351869,1438.408,1468.477,0.324,1.988,22.452,2.014,24,378.0
2025-05-31 16:05:58,-117.8294431,35.3351875,1436.169,1466.238,0.986,2.572,22.894,2.755,24,378.0
2025-05-31 16:05:58,-117.8294401,35.3351886,1433.888,1463.958,1.265,2.717,23.018,2.997,24,378.0
2025-05-31 16:05:58,-117.8294376,35.3351897,1431.632,1461.701,1.127,1.749,22.941,2.081,24,378.0
2025-05-31 16:05:58,-117.8294359,35.3351905,1429.413,1459.482,0.582,1.56,22.692,1.665,24,378.0
2025-05-31 16:05:58,-117.8294338,35.3351912,1427.213,1457.282,0.823,2.447,22.239,2.581,24,378.0
2025-05-31 16:05:59,-117.8294314,35.3351926,1424.964,1455.034,2.461,1.785,22.153,3.04,24,379.0
2025-05-31 16:05:59,-117.8294296,35.3351946,1422.686,1452.755,2.282,1.105,22.091,2.535,24,379.0
2025-05-31 16:05:59,-117.8294285,35.3351965,1420.439,1450.508,1.895,1.166,22.602,2.225,24,379.0
2025-05-31 16:05:59,-117.8294274,35.3351981,1418.151,1448.22,1.581,1.135,22.735,1.947,24,379.0
